year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
276,8.285714285714286,38.714285714285715,61.0,10.0,19.714285714285715,23.142857142857142,56.857142857142854,6.142857142857143,4.571428571428571,4.857142857142857,75.85714285714286,12.428571428571429,3.4285714285714284,32.42857142857143,1.0,30.142857142857142,9.428571428571429,5.285714285714286,6.0,5.142857142857143,21.0,3.142857142857143,28.714285714285715,14.0,14.571428571428571,11.142857142857142,23.428571428571427,21.142857142857142,0.5714285714285714,16.285714285714285,29.0,0.0,19.428571428571427,4.142857142857143,14.428571428571429,13.142857142857142,17.571428571428573,23.0,6.142857142857143,18.142857142857142,1.2857142857142858,11.285714285714286,4.428571428571429,8.714285714285714,1.5714285714285714,0.42857142857142855,0.2857142857142857,12.428571428571429,5.571428571428571,7.0,5.714285714285714,0.0,1.1428571428571428,3.5714285714285716,0.0
277,8.285714285714286,36.714285714285715,59.285714285714285,8.428571428571429,18.285714285714285,26.857142857142858,59.857142857142854,5.428571428571429,4.0,4.428571428571429,72.85714285714286,13.428571428571429,3.5714285714285716,28.857142857142858,0.8571428571428571,28.857142857142858,10.142857142857142,5.285714285714286,6.571428571428571,4.571428571428571,28.0,3.4285714285714284,29.285714285714285,16.142857142857142,14.571428571428571,11.428571428571429,24.428571428571427,23.142857142857142,0.14285714285714285,16.571428571428573,30.571428571428573,0.0,18.714285714285715,5.0,15.0,13.285714285714286,18.571428571428573,23.571428571428573,7.0,16.714285714285715,2.2857142857142856,11.142857142857142,4.571428571428571,7.428571428571429,1.5714285714285714,0.2857142857142857,0.14285714285714285,10.428571428571429,5.571428571428571,6.857142857142857,4.714285714285714,0.0,0.8571428571428571,3.7142857142857144,0.0
278,8.142857142857142,41.57142857142857,57.857142857142854,6.571428571428571,16.571428571428573,30.857142857142858,68.57142857142857,6.571428571428571,3.857142857142857,4.571428571428571,71.42857142857143,12.857142857142858,3.5714285714285716,28.0,1.0,30.714285714285715,11.0,6.0,7.857142857142857,5.285714285714286,27.428571428571427,3.7142857142857144,28.571428571428573,15.142857142857142,15.857142857142858,11.0,26.571428571428573,22.285714285714285,0.14285714285714285,16.571428571428573,29.857142857142858,0.0,22.285714285714285,5.0,15.142857142857142,13.285714285714286,19.857142857142858,28.428571428571427,7.285714285714286,16.142857142857142,2.2857142857142856,12.0,5.142857142857143,7.0,1.5714285714285714,0.14285714285714285,0.0,11.142857142857142,5.857142857142857,7.857142857142857,4.714285714285714,0.0,1.1428571428571428,3.2857142857142856,0.0
279,8.142857142857142,42.42857142857143,54.142857142857146,6.714285714285714,18.142857142857142,32.285714285714285,71.57142857142857,6.714285714285714,4.0,4.571428571428571,66.0,12.428571428571429,3.5714285714285716,23.714285714285715,0.8571428571428571,31.714285714285715,10.571428571428571,6.428571428571429,8.428571428571429,5.285714285714286,31.571428571428573,3.5714285714285716,27.571428571428573,14.285714285714286,16.428571428571427,11.142857142857142,25.0,21.714285714285715,0.14285714285714285,16.571428571428573,29.857142857142858,0.0,20.857142857142858,5.0,14.714285714285714,12.428571428571429,19.857142857142858,28.428571428571427,7.428571428571429,15.428571428571429,2.2857142857142856,12.0,4.714285714285714,7.428571428571429,1.5714285714285714,0.14285714285714285,0.0,11.142857142857142,6.0,8.142857142857142,5.0,0.0,1.1428571428571428,3.4285714285714284,0.0
280,10.142857142857142,41.57142857142857,58.714285714285715,6.428571428571429,18.285714285714285,28.714285714285715,73.28571428571429,5.857142857142857,4.0,3.857142857142857,61.142857142857146,11.857142857142858,3.5714285714285716,23.571428571428573,1.0,33.0,11.142857142857142,6.857142857142857,8.285714285714286,5.285714285714286,33.714285714285715,3.5714285714285716,26.142857142857142,14.142857142857142,16.285714285714285,11.142857142857142,25.0,23.142857142857142,0.14285714285714285,14.857142857142858,29.857142857142858,0.0,17.714285714285715,5.0,15.571428571428571,12.571428571428571,20.285714285714285,26.714285714285715,7.428571428571429,17.0,2.7142857142857144,13.142857142857142,5.857142857142857,7.571428571428571,2.857142857142857,0.14285714285714285,0.0,11.0,6.714285714285714,8.857142857142858,5.142857142857143,0.0,1.2857142857142858,3.5714285714285716,0.0
281,8.285714285714286,42.57142857142857,58.714285714285715,7.714285714285714,18.571428571428573,33.714285714285715,73.0,6.857142857142857,3.857142857142857,4.142857142857143,57.142857142857146,13.428571428571429,3.4285714285714284,23.857142857142858,1.0,31.142857142857142,11.285714285714286,7.571428571428571,8.285714285714286,4.142857142857143,36.0,3.7142857142857144,26.571428571428573,12.857142857142858,17.428571428571427,11.714285714285714,24.142857142857142,20.857142857142858,0.2857142857142857,11.0,34.857142857142854,0.0,16.428571428571427,5.142857142857143,14.857142857142858,14.285714285714286,22.285714285714285,28.428571428571427,6.428571428571429,18.428571428571427,2.5714285714285716,11.571428571428571,5.428571428571429,9.142857142857142,2.2857142857142856,0.42857142857142855,0.0,12.428571428571429,6.714285714285714,8.142857142857142,5.571428571428571,0.0,1.2857142857142858,3.4285714285714284,0.0
282,10.0,41.42857142857143,50.285714285714285,7.428571428571429,20.571428571428573,35.142857142857146,72.57142857142857,6.142857142857143,4.285714285714286,5.0,51.57142857142857,14.571428571428571,3.2857142857142856,24.142857142857142,1.2857142857142858,30.285714285714285,11.285714285714286,8.142857142857142,8.142857142857142,4.571428571428571,37.57142857142857,1.4285714285714286,29.142857142857142,12.142857142857142,15.142857142857142,10.857142857142858,22.857142857142858,24.0,0.2857142857142857,7.857142857142857,32.0,0.0,14.428571428571429,5.285714285714286,13.857142857142858,14.285714285714286,15.285714285714286,26.571428571428573,7.285714285714286,17.714285714285715,2.5714285714285716,11.285714285714286,5.857142857142857,9.428571428571429,2.2857142857142856,0.42857142857142855,0.0,11.857142857142858,7.0,7.142857142857143,5.571428571428571,0.0,1.1428571428571428,3.2857142857142856,0.0
283,10.571428571428571,42.857142857142854,43.0,8.714285714285714,20.142857142857142,39.714285714285715,87.42857142857143,7.428571428571429,5.0,3.857142857142857,54.42857142857143,15.142857142857142,3.142857142857143,27.142857142857142,1.7142857142857142,28.142857142857142,9.857142857142858,10.142857142857142,8.142857142857142,4.857142857142857,35.142857142857146,1.2857142857142858,27.857142857142858,12.142857142857142,16.857142857142858,12.142857142857142,24.0,19.142857142857142,0.42857142857142855,8.0,34.857142857142854,0.0,16.0,5.714285714285714,12.571428571428571,15.571428571428571,16.285714285714285,26.571428571428573,8.0,17.428571428571427,2.7142857142857144,11.285714285714286,5.857142857142857,9.714285714285714,2.7142857142857144,1.1428571428571428,0.0,10.142857142857142,8.285714285714286,8.571428571428571,4.428571428571429,0.0,1.2857142857142858,3.5714285714285716,0.0
284,10.285714285714286,44.0,44.42857142857143,9.857142857142858,20.714285714285715,36.857142857142854,86.28571428571429,7.428571428571429,4.857142857142857,3.7142857142857144,54.285714285714285,15.0,3.4285714285714284,26.285714285714285,1.5714285714285714,30.571428571428573,9.428571428571429,9.857142857142858,8.428571428571429,5.428571428571429,37.714285714285715,1.0,27.714285714285715,11.571428571428571,17.714285714285715,13.142857142857142,23.571428571428573,17.0,0.5714285714285714,7.714285714285714,35.714285714285715,0.0,14.857142857142858,5.571428571428571,12.142857142857142,14.142857142857142,15.285714285714286,25.571428571428573,8.428571428571429,16.857142857142858,3.7142857142857144,12.857142857142858,6.714285714285714,10.285714285714286,2.7142857142857144,1.7142857142857142,0.0,10.428571428571429,8.428571428571429,12.142857142857142,4.142857142857143,0.0,1.4285714285714286,4.142857142857143,0.0
285,10.285714285714286,37.857142857142854,45.142857142857146,15.571428571428571,21.714285714285715,41.142857142857146,78.71428571428571,7.0,5.142857142857143,5.142857142857143,49.142857142857146,14.714285714285714,3.4285714285714284,23.571428571428573,1.4285714285714286,32.857142857142854,9.857142857142858,9.714285714285714,8.0,4.714285714285714,36.42857142857143,1.0,30.571428571428573,11.714285714285714,18.571428571428573,13.142857142857142,23.142857142857142,20.285714285714285,0.5714285714285714,7.714285714285714,33.714285714285715,0.0,10.857142857142858,5.571428571428571,11.714285714285714,14.142857142857142,13.571428571428571,25.285714285714285,8.428571428571429,18.285714285714285,4.0,11.285714285714286,7.571428571428571,10.857142857142858,2.7142857142857144,1.8571428571428572,0.14285714285714285,14.428571428571429,8.142857142857142,11.714285714285714,4.0,0.0,1.1428571428571428,5.0,0.0
286,10.285714285714286,43.285714285714285,44.714285714285715,15.285714285714286,21.285714285714285,42.285714285714285,77.14285714285714,7.714285714285714,6.0,5.285714285714286,51.42857142857143,16.428571428571427,3.4285714285714284,23.714285714285715,1.4285714285714286,31.714285714285715,9.857142857142858,9.714285714285714,8.0,5.0,31.0,1.0,33.42857142857143,11.714285714285714,18.142857142857142,13.714285714285714,22.571428571428573,19.142857142857142,0.5714285714285714,7.714285714285714,33.42857142857143,0.0,10.857142857142858,5.571428571428571,14.0,12.714285714285714,13.857142857142858,25.428571428571427,8.857142857142858,20.857142857142858,4.142857142857143,13.285714285714286,8.428571428571429,10.714285714285714,2.7142857142857144,2.0,0.14285714285714285,15.285714285714286,8.142857142857142,11.428571428571429,4.428571428571429,0.0,1.1428571428571428,4.857142857142857,0.0
287,8.0,43.42857142857143,43.142857142857146,15.285714285714286,20.285714285714285,41.714285714285715,78.42857142857143,7.142857142857143,5.571428571428571,5.285714285714286,55.0,16.285714285714285,3.7142857142857144,23.714285714285715,1.1428571428571428,30.428571428571427,9.285714285714286,9.285714285714286,8.0,4.857142857142857,30.714285714285715,1.0,35.285714285714285,12.142857142857142,18.857142857142858,14.714285714285714,22.285714285714285,17.571428571428573,0.7142857142857143,10.0,33.142857142857146,0.0,11.0,5.428571428571429,14.0,11.428571428571429,17.571428571428573,23.571428571428573,9.0,21.714285714285715,3.5714285714285716,12.142857142857142,8.571428571428571,11.285714285714286,1.4285714285714286,2.142857142857143,0.2857142857142857,15.285714285714286,8.428571428571429,11.857142857142858,5.0,0.0,0.5714285714285714,4.857142857142857,0.0
288,9.857142857142858,45.285714285714285,39.0,18.714285714285715,21.0,40.42857142857143,81.0,5.571428571428571,5.857142857142857,5.142857142857143,55.0,15.142857142857142,3.4285714285714284,25.142857142857142,1.1428571428571428,35.0,9.285714285714286,10.285714285714286,7.714285714285714,7.142857142857143,34.714285714285715,0.5714285714285714,35.0,12.142857142857142,18.857142857142858,14.571428571428571,23.714285714285715,18.0,0.42857142857142855,10.285714285714286,32.0,0.0,9.428571428571429,5.714285714285714,14.285714285714286,11.285714285714286,19.142857142857142,24.714285714285715,10.142857142857142,20.857142857142858,3.7142857142857144,14.428571428571429,9.285714285714286,11.428571428571429,2.2857142857142856,1.8571428571428572,0.2857142857142857,13.571428571428571,8.714285714285714,13.0,4.857142857142857,0.14285714285714285,0.7142857142857143,5.285714285714286,0.0
289,10.285714285714286,46.714285714285715,39.57142857142857,21.857142857142858,19.714285714285715,40.57142857142857,88.42857142857143,6.285714285714286,5.285714285714286,4.857142857142857,50.142857142857146,16.428571428571427,3.142857142857143,87.28571428571429,0.8571428571428571,37.142857142857146,9.571428571428571,12.714285714285714,8.142857142857142,7.0,33.857142857142854,0.8571428571428571,33.857142857142854,12.0,20.571428571428573,15.142857142857142,25.428571428571427,15.571428571428571,0.42857142857142855,11.428571428571429,32.285714285714285,0.0,8.714285714285714,5.857142857142857,15.714285714285714,12.142857142857142,24.571428571428573,25.285714285714285,10.857142857142858,21.571428571428573,3.4285714285714284,13.571428571428571,9.714285714285714,11.428571428571429,4.0,1.7142857142857142,0.5714285714285714,13.571428571428571,9.285714285714286,11.142857142857142,5.285714285714286,0.2857142857142857,1.0,5.142857142857143,0.0
290,11.285714285714286,53.0,42.714285714285715,23.857142857142858,19.142857142857142,37.857142857142854,89.71428571428571,5.285714285714286,4.857142857142857,5.142857142857143,44.714285714285715,17.0,3.857142857142857,88.85714285714286,0.5714285714285714,37.857142857142854,10.142857142857142,12.571428571428571,7.857142857142857,7.857142857142857,35.0,0.5714285714285714,35.857142857142854,12.428571428571429,19.571428571428573,15.285714285714286,25.857142857142858,14.714285714285714,0.7142857142857143,11.285714285714286,31.285714285714285,0.0,7.428571428571429,6.714285714285714,15.571428571428571,12.428571428571429,26.571428571428573,26.0,11.285714285714286,20.428571428571427,3.857142857142857,13.571428571428571,12.571428571428571,13.857142857142858,2.5714285714285716,1.0,0.5714285714285714,16.0,7.857142857142857,10.0,5.857142857142857,0.2857142857142857,0.7142857142857143,5.285714285714286,0.0
291,12.0,57.142857142857146,44.57142857142857,25.285714285714285,21.142857142857142,43.714285714285715,92.57142857142857,8.428571428571429,6.857142857142857,5.571428571428571,42.0,17.714285714285715,3.2857142857142856,88.71428571428571,0.8571428571428571,36.285714285714285,11.0,14.571428571428571,8.142857142857142,9.857142857142858,28.714285714285715,0.42857142857142855,37.285714285714285,11.142857142857142,22.0,14.714285714285714,27.428571428571427,15.571428571428571,0.8571428571428571,20.428571428571427,29.0,0.0,5.571428571428571,7.857142857142857,16.285714285714285,13.857142857142858,29.0,31.285714285714285,13.571428571428571,22.285714285714285,1.7142857142857142,13.0,11.571428571428571,14.428571428571429,2.5714285714285716,0.42857142857142855,0.5714285714285714,16.714285714285715,8.285714285714286,7.428571428571429,6.0,0.2857142857142857,1.2857142857142858,5.142857142857143,0.0
292,12.0,66.85714285714286,43.285714285714285,24.0,22.142857142857142,41.857142857142854,95.71428571428571,8.285714285714286,7.714285714285714,5.571428571428571,48.42857142857143,19.285714285714285,3.2857142857142856,91.0,0.8571428571428571,32.714285714285715,10.714285714285714,15.428571428571429,7.714285714285714,10.285714285714286,33.42857142857143,0.14285714285714285,37.142857142857146,12.714285714285714,24.0,14.428571428571429,29.428571428571427,11.428571428571429,1.1428571428571428,19.571428571428573,20.714285714285715,0.14285714285714285,7.142857142857143,7.857142857142857,18.0,13.857142857142858,29.285714285714285,34.857142857142854,14.0,20.428571428571427,1.1428571428571428,14.142857142857142,12.285714285714286,14.857142857142858,2.5714285714285716,0.2857142857142857,0.7142857142857143,16.428571428571427,7.857142857142857,9.714285714285714,5.714285714285714,0.2857142857142857,1.2857142857142858,6.428571428571429,0.0
293,12.0,65.28571428571429,43.42857142857143,26.142857142857142,21.857142857142858,40.857142857142854,96.28571428571429,7.428571428571429,6.428571428571429,5.571428571428571,47.42857142857143,20.0,3.2857142857142856,90.85714285714286,0.8571428571428571,32.142857142857146,10.714285714285714,15.571428571428571,8.571428571428571,9.857142857142858,34.142857142857146,0.2857142857142857,37.857142857142854,12.428571428571429,25.857142857142858,13.285714285714286,29.285714285714285,14.285714285714286,1.1428571428571428,19.571428571428573,21.0,0.14285714285714285,7.428571428571429,7.857142857142857,16.0,15.714285714285714,30.571428571428573,34.857142857142854,14.142857142857142,18.142857142857142,1.1428571428571428,13.571428571428571,13.142857142857142,15.428571428571429,3.857142857142857,0.14285714285714285,0.7142857142857143,15.857142857142858,8.571428571428571,11.142857142857142,5.714285714285714,0.2857142857142857,1.2857142857142858,6.428571428571429,0.0
294,13.285714285714286,66.0,47.857142857142854,26.0,22.428571428571427,43.42857142857143,96.0,7.857142857142857,6.714285714285714,6.285714285714286,49.285714285714285,22.285714285714285,3.2857142857142856,92.42857142857143,0.8571428571428571,32.142857142857146,11.857142857142858,16.857142857142858,9.428571428571429,9.714285714285714,32.857142857142854,0.2857142857142857,39.142857142857146,12.857142857142858,27.285714285714285,12.857142857142858,29.285714285714285,13.571428571428571,1.1428571428571428,19.285714285714285,20.0,0.14285714285714285,7.857142857142857,10.142857142857142,16.714285714285715,16.285714285714285,26.285714285714285,41.714285714285715,14.142857142857142,17.571428571428573,1.2857142857142858,13.571428571428571,13.428571428571429,14.857142857142858,3.857142857142857,0.0,0.7142857142857143,15.857142857142858,9.0,10.857142857142858,6.142857142857143,0.2857142857142857,1.5714285714285714,10.285714285714286,0.0
